Tags,Ticket,Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(GBP),Min(pips),Min(GBP),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(GBP)
,74769587,18/09/2018 12:27,02/10/2018 07:30,AUDCHF,Buy,0.05,0.00000,0.71200,0.69312,0.71200,0.0000,1.3700,188.8,74.95,0.01,"Z",0,13:19:02:34,99.7,13d 18h ,86.5,0.07,188.8,73.632,-14.0,-5.46,93.1,100.0,0.00,0.00
,74769585,18/09/2018 12:27,01/10/2018 20:36,AUDCHF,Buy,0.05,0.00000,0.71100,0.69313,0.71100,0.0000,1.2800,178.7,70.90,0.01,"Z",0,13:08:08:32,99.7,13d 7h ,86.5,0.08,183.6,71.604,-14.1,-5.499,92.9,97.5,-4.90,-1.91
,74769781,18/09/2018 12:30,01/10/2018 10:53,AUDCHF,Buy,0.05,0.00000,0.71000,0.69298,0.71000,0.0000,1.2800,170.2,67.56,0.01,"Z",0,12:22:23:22,99.9,12d 22h ,86.5,0.07,170.2,66.378,-12.6,-4.914,93.1,100.0,0.00,0.00
,74769582,18/09/2018 12:27,01/10/2018 10:53,AUDCHF,Buy,0.05,0.00000,0.71000,0.69307,0.71000,0.0000,1.2800,169.3,67.21,0.01,"[tp]",0,12:22:26:11,99.8,12d 21h ,86.5,0.08,169.3,66.027,-13.5,-5.265000000000001,92.6,100.0,0.00,0.00
,74769777,18/09/2018 12:30,28/09/2018 22:47,AUDCHF,Buy,0.05,0.00000,0.70900,0.69301,0.70900,0.0000,1.1900,159.9,63.71,0.01,"Z",0,10:10:16:59,99.9,10d 10h ,86.6,0.08,163.1,63.609,-12.4,-4.836,92.9,98.2,-3.20,-1.25
,74769739,18/09/2018 12:30,28/09/2018 22:20,AUDCHF,Buy,0.05,0.00000,0.70800,0.69294,0.70800,0.0000,1.1900,150.6,60.12,0.01,"Z",0,10:09:50:52,99.8,10d 9h ,86.6,0.07,163.8,63.882000000000005,-11.7,-4.563,93.3,92.5,-13.20,-5.15
,74769667,18/09/2018 12:29,28/09/2018 21:51,AUDCHF,Buy,0.05,0.00000,0.70700,0.69298,0.70700,0.0000,1.1900,140.2,56.11,0.01,"Z",0,10:09:21:16,99.7,10d 8h ,86.6,0.07,163.4,63.726000000000006,-12.1,-4.719,93.1,86.8,-23.20,-9.05
,27413298,30/08/2018 19:03,28/09/2018 17:46,AUDCHF,Buy,0.01,0.00000,0.70667,0.70507,0.70667,0.0000,0.5800,16.0,1.84,0.00,"[tp]",0,28:22:43:09,1.5,10h 25m,172.9,10.74,16.1,1.288,-172.9,-13.832,8.5,99.9,-0.10,-0.01
,74769663,18/09/2018 12:29,28/09/2018 17:43,AUDCHF,Buy,0.05,0.00000,0.70600,0.69298,0.70600,0.0000,1.1900,130.2,52.37,0.01,"Z",0,10:05:13:34,99.7,10d 4h ,86.6,0.09,137.0,53.43,-12.1,-4.719,91.9,95.4,-6.80,-2.65
,74769660,18/09/2018 12:29,27/09/2018 18:37,AUDCHF,Buy,0.05,0.00000,0.70500,0.69300,0.70500,0.0000,1.1000,120.0,47.97,0.01,"[tp]",0,09:06:08:08,99.7,9d 5h ,86.6,0.10,124.2,48.438,-12.3,-4.797000000000001,91.0,96.9,-4.20,-1.64
,74769657,18/09/2018 12:29,27/09/2018 17:30,AUDCHF,Buy,0.05,0.00000,0.70400,0.69299,0.70400,0.0000,1.1000,110.1,44.12,0.01,"[tp]",0,09:05:01:06,99.7,9d 4h ,86.6,0.11,110.1,42.939,-12.2,-4.758,90.0,100.0,0.00,0.00
,74769617,18/09/2018 12:28,19/09/2018 16:17,AUDCHF,Buy,0.05,0.00000,0.70300,0.69309,0.70300,0.0000,0.1100,99.1,39.01,0.01,"[tp]",0,01:03:48:35,95.9,1d 2h ,14.3,0.13,105.0,40.95,-13.4,-5.226,88.7,95.0,-5.90,-2.30
,74769615,18/09/2018 12:28,19/09/2018 13:28,AUDCHF,Buy,0.05,0.00000,0.70200,0.69308,0.70200,0.0000,0.1100,89.2,35.07,0.01,"[tp]",0,01:00:59:40,95.4,23h 50m,14.3,0.14,92.0,35.88,-13.3,-5.187,87.4,97.3,-2.80,-1.09
,74769614,18/09/2018 12:28,19/09/2018 13:09,AUDCHF,Buy,0.05,0.00000,0.70100,0.69308,0.70100,0.0000,0.1100,79.2,31.19,0.01,"Z",0,01:00:40:53,95.3,23h 31m,14.3,0.14,92.0,35.88,-13.3,-5.187,87.4,87.8,-12.80,-4.99
,74769644,18/09/2018 12:29,19/09/2018 12:07,AUDCHF,Buy,0.05,0.00000,0.70000,0.69297,0.70000,0.0000,0.1100,70.3,27.72,0.00,"Z",0,00:23:38:07,95.5,22h 34m,14.3,0.16,74.4,29.016000000000002,-12.2,-4.758,85.9,95.3,-4.10,-1.60
,74769643,18/09/2018 12:29,19/09/2018 06:18,AUDCHF,Buy,0.05,0.00000,0.69900,0.69304,0.69900,0.0000,0.1100,59.6,23.60,0.00,"Z",0,00:17:49:49,93.1,16h 35m,14.1,0.23,62.6,24.414,-14.1,-5.499,81.6,96.1,-3.00,-1.17
,74769634,18/09/2018 12:28,19/09/2018 06:18,AUDCHF,Buy,0.05,0.00000,0.69800,0.69302,0.69800,0.0000,0.1100,49.8,19.74,0.00,"Z",0,00:17:49:21,93.2,16h 36m,13.9,0.22,62.8,24.492,-13.9,-5.421,81.9,83.1,-13.00,-5.07
,74769631,18/09/2018 12:28,19/09/2018 01:37,AUDCHF,Buy,0.05,0.00000,0.69700,0.69303,0.69700,0.0000,0.1100,39.7,15.75,0.00,"Z",0,00:13:08:14,90.8,11h 55m,14.0,0.34,41.8,16.302,-14.0,-5.46,74.9,96.2,-2.10,-0.82
,74769621,18/09/2018 12:28,18/09/2018 21:28,AUDCHF,Buy,0.05,0.00000,0.69600,0.69300,0.69600,0.0000,0.0000,30.0,11.84,0.00,"Z",0,00:08:59:53,86.5,7h 46m,13.7,0.40,33.9,13.221,-13.7,-5.343,71.2,91.8,-3.90,-1.52
,74769619,18/09/2018 12:28,18/09/2018 19:21,AUDCHF,Buy,0.05,0.00000,0.69500,0.69309,0.69500,0.0000,0.0000,19.1,7.54,0.00,"Z",0,00:06:53:14,80.2,5h 31m,14.6,0.76,19.1,7.449000000000001,-14.6,-5.694,56.7,100.0,0.00,0.00
,74689520,13/09/2018 09:15,14/09/2018 17:13,GOLD,Sell,4.00,0.00000,1198.92000,1204.34000,1198.92000,0.0000,5.4900,542.0,1663.05,0.29,"[tp]",0,01:07:58:20,,,,,,,,,,,,
,74680651,12/09/2018 19:05,14/09/2018 17:13,GOLD,Sell,4.00,0.00000,1199.05000,1203.32000,1199.05000,0.0000,22.0600,427.0,1327.53,0.23,"[tp]",0,01:22:07:56,,,,,,,,,,,,
,74671854,12/09/2018 14:05,14/09/2018 17:13,GOLD,Sell,2.00,0.00000,1198.99000,1196.08000,1198.99000,0.0000,11.0400,-291.0,-433.80,-0.08,"Hedge",0,02:03:07:53,,,,,,,,,,,,
,73580864,02/07/2018 20:24,29/08/2018 05:22,NZDUSD,Buy,0.19,0.00000,0.00000,0.66964,0.67104,0.0000,-14.7300,14.0,5.94,0.00,"from #73318420",0,57:08:57:38,68.2,39d 3h ,306.6,0.93,158.7,234.87599999999998,-147.9,-218.892,51.8,52.8,-144.70,-214.16
,73988544,16/08/2018 12:33,20/08/2018 17:16,AUDCHF,Buy,4.00,0.00000,0.00000,0.72214,0.72621,0.0000,14.4500,40.7,1297.86,0.23,"to #74043833",0,04:04:43:13,99.6,4d 4h ,28.1,0.04,63.7,2008.4610000000002,-2.4,-75.672,96.4,65.2,-23.00,-725.19
,73996785,16/08/2018 19:08,20/08/2018 17:16,GOLD,Buy,2.00,0.00000,0.00000,1178.92000,1185.39000,0.0000,-38.9400,647.0,974.91,0.17,"",0,03:22:07:21,,,,,,,,,,,,
,73286632,17/07/2018 17:34,08/08/2018 11:04,AUDCHF,Buy,0.22,0.00000,0.00000,0.73703,0.73839,0.0000,9.4100,13.6,32.69,0.01,"",0,21:17:29:43,17.4,3d 18h ,105.1,1.15,49.0,83.78999999999999,-56.1,-95.931,46.6,66.3,-35.40,-60.53
,73580842,27/07/2018 15:51,07/08/2018 12:07,AUDCHF,Buy,0.01,0.00000,0.74000,0.73658,0.74000,0.0000,0.1700,34.2,2.81,0.00,"[tp]",0,10:20:16:00,4.9,12h 46m,53.1,1.54,34.2,2.736,-52.5,-4.2,39.4,100.0,0.00,0.00
,73580947,27/07/2018 15:54,27/07/2018 18:52,GOLD,Buy,0.05,0.00000,1226.00000,1223.15000,1226.00000,0.0000,0.0000,285.0,10.86,0.00,"[tp]",0,00:02:58:25,,,,,,,,,,,,
,73318420,02/07/2018 20:24,27/07/2018 15:51,NZDUSD,Buy,0.01,0.00000,0.00000,0.66964,0.67764,0.0000,-0.3800,80.0,5.73,0.00,"from #72861432",0,24:19:27:04,100.0,24d 19h ,140.5,0.01,158.4,12.672,0.0,0.0,100.0,50.5,-78.40,-6.27
,69443634,04/04/2018 18:34,27/07/2018 15:51,GOLD,Sell,0.01,0.00000,0.00000,1335.46000,1222.67000,0.0000,0.8900,11279.0,87.03,0.02,"",0,113:21:16:22,,,,,,,,,,,,
,69443633,04/04/2018 18:34,20/07/2018 02:12,GOLD,Sell,0.01,0.00000,0.00000,1335.36000,1222.86000,0.0000,0.8200,11250.0,87.27,0.02,"",0,106:07:37:33,,,,,,,,,,,,
,72861432,02/07/2018 20:24,18/07/2018 11:17,NZDUSD,Buy,0.79,0.00000,0.00000,0.66964,0.67523,0.0000,-20.4500,55.9,316.93,0.06,"from #72704100",0,15:14:52:26,100.0,15d 14h ,128.5,0.01,158.6,957.944,0.0,0.0,100.0,35.2,-102.70,-620.31
,72704100,02/07/2018 20:24,10/07/2018 12:24,NZDUSD,Buy,0.01,0.00000,0.00000,0.66964,0.68133,0.0000,-0.1400,116.9,8.69,0.00,"from #72618378",0,07:15:59:28,99.8,7d 15h ,43.2,0.05,159.1,12.728,-7.7,-0.616,95.4,74.7,-42.20,-3.38
,72618378,02/07/2018 20:24,05/07/2018 08:09,NZDUSD,Buy,7.00,0.00000,0.00000,0.66964,0.67633,0.0000,-60.7200,66.9,3481.48,0.62,"to #72704100",0,02:11:44:16,98.7,2d 10h ,29.9,0.09,86.1,4558.995,-7.8,-413.01,91.7,79.6,-19.20,-1016.64
,72618379,02/07/2018 20:24,05/07/2018 08:08,NZDUSD,Buy,8.00,0.00000,0.00000,0.66963,0.67632,0.0000,-69.3900,66.9,3978.96,0.71,"",0,02:11:44:06,98.8,2d 11h ,29.9,0.09,86.2,5215.962,-7.7,-465.927,91.8,79.4,-19.30,-1167.84
,72618380,02/07/2018 20:24,05/07/2018 08:08,NZDUSD,Buy,8.00,0.00000,0.00000,0.66961,0.67635,0.0000,-69.3900,67.4,4009.00,0.72,"",0,02:11:43:58,98.9,2d 11h ,29.9,0.09,86.4,5228.064,-7.5,-453.825,92.0,79.8,-19.00,-1149.69
,72215737,11/05/2018 05:24,02/07/2018 20:23,GOLD,Sell,0.07,0.00000,0.00000,1319.66000,1241.32000,0.0000,3.2000,7834.0,421.05,0.08,"from #70581468",0,52:14:59:23,,,,,,,,,,,,
,72371858,25/06/2018 08:04,26/06/2018 11:02,GOLD,Sell,0.01,0.00000,1260.00000,1266.88000,1260.00000,0.0000,0.0100,688.0,5.19,0.00,"[tp]",0,01:02:57:55,,,,,,,,,,,,
,70581466,11/05/2018 05:24,25/06/2018 08:04,GOLD,Sell,0.01,0.00000,0.00000,1319.70000,1267.14000,0.0000,0.3200,5256.0,39.96,0.01,"",0,45:02:39:57,,,,,,,,,,,,
,72024193,16/05/2018 08:10,19/06/2018 08:48,AUDCAD,Buy,0.01,0.00000,0.00000,0.96120,0.97655,0.0000,-0.6100,153.5,8.15,0.00,"from #70714394",0,34:00:38:54,98.8,33d 14h ,180.7,0.03,320.5,19.23,-8.7,-0.5219999999999999,97.4,49.3,-167.00,-10.02
,70581468,11/05/2018 05:24,19/06/2018 08:48,GOLD,Sell,0.01,0.00000,0.00000,1319.66000,1282.84000,0.0000,0.2700,3682.0,28.04,0.01,"to #72215737",0,39:03:23:46,,,,,,,,,,,,
,72024223,13/06/2018 15:50,15/06/2018 16:10,GOLD,Sell,0.01,0.00000,1290.00000,1296.00000,1290.00000,0.0000,0.0500,600.0,4.57,0.00,"[tp]",0,02:00:20:11,,,,,,,,,,,,
,72024230,13/06/2018 14:30,15/06/2018 16:10,GOLD,Sell,0.01,0.00000,1290.00000,1294.43000,1290.00000,0.0000,0.0500,443.0,3.39,0.00,"[tp]",0,02:01:39:18,,,,,,,,,,,,
,71794867,30/05/2018 02:54,13/06/2018 14:30,NZDUSD,Buy,0.01,0.00000,0.00000,0.68850,0.70334,0.0000,-0.1700,148.4,10.97,0.00,"from #70834800",0,14:11:35:45,100.0,14d 11h ,60.4,0.01,173.9,13.912,0.0,0.0,100.0,85.3,-25.50,-2.04
,70714394,16/05/2018 08:10,13/06/2018 14:30,AUDCAD,Buy,0.01,0.00000,0.00000,0.96120,0.98754,0.0000,-0.5000,263.4,14.67,0.00,"to #72024193",0,28:06:20:05,98.4,27d 19h ,125.2,0.03,320.4,19.223999999999997,-8.4,-0.504,97.4,82.7,-57.00,-3.42
,70834800,30/05/2018 02:54,05/06/2018 17:22,NZDUSD,Buy,0.01,0.00000,0.00000,0.68850,0.69996,0.0000,-0.0900,114.6,8.51,0.00,"to #71794867",0,06:14:27:59,100.0,6d 14h ,55.9,0.01,161.7,12.936,0.0,0.0,100.0,70.9,-47.10,-3.77
,68612289,22/02/2018 09:09,05/06/2018 08:15,AUDCHF,Buy,0.01,0.00000,0.00000,0.73377,0.75437,0.0000,1.5900,206.0,17.24,0.00,"from #67871699",0,102:23:05:31,0.2,5h 11m,0.0,0.00,206.0,16.48,0.0,0.0,100.0,100.0,0.00,0.00
,70840333,21/05/2018 10:34,23/05/2018 21:14,NZDUSD,Buy,0.01,0.00000,0.00000,0.68909,0.68997,0.0000,-0.0200,8.8,0.64,0.00,"",0,02:10:40:02,99.5,2d 10h ,85.6,0.06,81.0,6.48,-4.6,-0.368,94.6,15.7,-72.20,-5.78
,70714386,16/05/2018 08:09,23/05/2018 21:14,AUDUSD,Buy,1.00,0.00000,0.00000,0.74753,0.75426,0.0000,-11.2900,67.3,493.62,0.09,"",0,07:13:04:47,100.0,7d 13h ,77.2,0.01,127.6,957.0,0.0,0.0,100.0,52.7,-60.30,-452.25
,70714388,16/05/2018 08:09,23/05/2018 21:13,NZDJPY,Buy,1.00,0.00000,0.00000,75.75200,76.07500,0.0000,4.7100,32.3,224.50,0.04,"",0,07:13:04:17,98.9,7d 11h ,187.3,0.10,170.3,1158.04,-17.0,-115.6,90.9,26.3,-138.00,-938.40
,70714385,16/05/2018 08:09,23/05/2018 21:13,NZDUSD,Buy,1.00,0.00000,0.00000,0.68692,0.69007,0.0000,-9.6500,31.5,226.65,0.04,"",0,07:13:04:46,100.0,7d 13h ,85.6,0.01,102.7,770.25,0.0,0.0,100.0,30.7,-71.20,-534.00
,70834799,21/05/2018 06:29,21/05/2018 14:33,NZDUSD,Buy,0.02,0.00000,0.69050,0.68942,0.69050,0.0000,0.0000,10.8,1.61,0.00,"[tp]",0,00:08:03:40,72.0,5h 48m,13.7,0.60,16.3,2.445,-9.7,-1.4549999999999998,62.7,78.8,-5.50,-0.82
,69599571,10/04/2018 15:04,18/05/2018 17:49,USDRUB,Sell Limit,0.02,0.00000,0.00000,65.00000,62.20870,0.0000,0.0000,0.0,0.00,0,"cancelled",0,38:02:44:48,,,,,,,,,,,,
,69599579,10/04/2018 15:04,18/05/2018 17:49,USDRUB,Sell Limit,0.02,0.00000,0.00000,70.00000,62.23950,0.0000,0.0000,0.0,0.00,0,"cancelled",0,38:02:44:34,,,,,,,,,,,,
,69599568,10/04/2018 15:04,18/05/2018 17:48,USDRUB,Sell,0.02,0.00000,0.00000,62.59150,62.65000,0.0000,-1.5500,-5.9,-2.93,0.00,"",0,38:02:44:44,73.9,28d 4h ,329.798,1.07,184.058,42.33334,-196.837,-45.27251,48.3,50.1,-189.96,-43.69
,70537151,10/05/2018 09:23,18/05/2018 10:29,GBPUSD,Buy,0.05,0.00000,0.00000,1.35765,1.35122,0.0000,-2.8100,-64.3,-26.60,0.00,"",0,08:01:06:52,6.1,11h 46m,142.7,4.29,27.0,9.99,-115.7,-42.809,18.9,36.0,-91.30,-33.78
,70799427,18/05/2018 08:53,18/05/2018 10:29,GOLD,Buy,5.00,0.00000,1293.00000,1290.08000,1290.09000,0.0000,0.0000,1.0,3.70,0.00,"",0,00:01:36:18,,,,,,,,,,,,
,70800608,18/05/2018 09:42,18/05/2018 10:29,GOLD,Buy,5.00,0.00000,0.00000,1289.51000,1290.10000,0.0000,0.0000,59.0,218.32,0.04,"",0,00:00:47:24,,,,,,,,,,,,
,70796435,18/05/2018 04:12,18/05/2018 10:29,GBPJPY,Buy,1.00,0.00000,150.10000,149.95700,149.76700,0.0000,0.0000,-19.0,-126.86,-0.02,"",0,00:06:17:17,0.0,0s,26.6,26.67,0.0,0.0,-26.6,-177.688,0.0,28.6,-19.00,-126.92
,70228804,01/05/2018 18:18,15/05/2018 20:17,GOLD,Sell,0.01,0.00000,1290.00000,1304.51000,1290.00000,0.0000,0.0500,1451.0,10.79,0.00,"[tp]",0,14:01:59:02,,,,,,,,,,,,
,70228863,01/05/2018 18:19,15/05/2018 20:02,GOLD,Sell,0.01,0.00000,1291.00000,1305.01000,1291.00000,0.0000,0.0500,1401.0,10.42,0.00,"[tp]",0,14:01:42:27,,,,,,,,,,,,
,70228854,01/05/2018 18:19,15/05/2018 19:09,GOLD,Sell,0.01,0.00000,1292.00000,1305.02000,1292.00000,0.0000,0.0500,1302.0,9.69,0.00,"[tp]",0,14:00:49:33,,,,,,,,,,,,
,70228836,01/05/2018 18:19,15/05/2018 19:09,GOLD,Sell,0.01,0.00000,1292.00000,1304.82000,1292.00000,0.0000,0.0500,1282.0,9.54,0.00,"[tp]",0,14:00:49:45,,,,,,,,,,,,
,70228832,01/05/2018 18:19,15/05/2018 16:47,GOLD,Sell,0.01,0.00000,1293.00000,1304.81000,1293.00000,0.0000,0.0500,1181.0,8.83,0.00,"[tp]",0,13:22:27:59,,,,,,,,,,,,
,70228826,01/05/2018 18:19,15/05/2018 16:33,GOLD,Sell,0.01,0.00000,1294.00000,1304.69000,1294.00000,0.0000,0.0500,1069.0,7.99,0.00,"[tp]",0,13:22:13:53,,,,,,,,,,,,
,70228800,01/05/2018 18:18,15/05/2018 16:20,GOLD,Sell,0.01,0.00000,1295.00000,1304.39000,1295.00000,0.0000,0.0500,939.0,7.02,0.00,"[tp]",0,13:22:01:57,,,,,,,,,,,,
,70228823,01/05/2018 18:19,15/05/2018 16:19,GOLD,Sell,0.01,0.00000,1296.00000,1304.60000,1296.00000,0.0000,0.0500,860.0,6.43,0.00,"[tp]",0,13:22:00:29,,,,,,,,,,,,
,70228821,01/05/2018 18:19,15/05/2018 16:00,GOLD,Sell,0.01,0.00000,1297.00000,1304.71000,1297.00000,0.0000,0.0500,771.0,5.77,0.00,"[tp]",0,13:21:41:18,,,,,,,,,,,,
,70228814,01/05/2018 18:19,15/05/2018 15:54,GOLD,Sell,0.01,0.00000,1298.00000,1304.51000,1298.00000,0.0000,0.0500,651.0,4.88,0.00,"[tp]",0,13:21:35:32,,,,,,,,,,,,
,70228812,01/05/2018 18:19,15/05/2018 15:53,GOLD,Sell,0.01,0.00000,1299.00000,1304.54000,1299.00000,0.0000,0.0500,554.0,4.16,0.00,"[tp]",0,13:21:34:23,,,,,,,,,,,,
,70228796,01/05/2018 18:18,15/05/2018 15:50,GOLD,Sell,0.01,0.00000,1300.00000,1304.30000,1300.00000,0.0000,0.0500,430.0,3.24,0.00,"[tp]",0,13:21:32:13,,,,,,,,,,,,
,68612587,12/12/2017 11:35,15/05/2018 15:50,GOLD,Buy,0.06,1300.00000,0.00000,1244.56000,1300.00000,0.0000,-75.1300,5544.0,171.59,0.03,"from #68385465",0,154:04:15:07,,,,,,,,,,,,
,68612343,13/03/2018 06:59,01/05/2018 17:13,GOLD,Sell,0.01,0.00000,1305.00000,1318.91000,1305.00000,0.0000,0.1300,1391.0,10.34,0.00,"[tp]",0,49:10:13:31,,,,,,,,,,,,
,69351057,02/04/2018 11:58,25/04/2018 15:22,GOLD,Sell,0.01,0.00000,1320.00000,1331.59000,1320.00000,0.0000,0.0900,1159.0,8.40,0.00,"[tp]",0,23:03:23:54,,,,,,,,,,,,
,69582919,10/04/2018 09:39,23/04/2018 15:31,GOLD,Sell,0.03,0.00000,1325.00000,1333.09000,1325.00000,0.0000,0.2300,809.0,17.62,0.00,"[tp]",0,13:05:52:10,,,,,,,,,,,,
,69582909,10/04/2018 09:39,23/04/2018 11:35,GOLD,Sell,0.03,0.00000,1330.00000,1333.01000,1330.00000,0.0000,0.2300,301.0,6.68,0.00,"[tp]",0,13:01:56:23,,,,,,,,,,,,
,63721756,02/02/2018 15:31,13/04/2018 09:15,AUDCHF,Buy,0.10,0.00000,0.75000,0.74000,0.75000,0.0000,10.1800,100.0,83.15,0.02,"[tp]",0,69:17:43:29,0.3,5h 1m,0.0,0.01,100.0,73.0,0.0,0.0,100.0,100.0,0.00,0.00
,67824434,21/02/2018 12:30,13/04/2018 09:15,AUDCHF,Buy,0.05,0.00000,0.75000,0.73647,0.75000,0.0000,3.8800,135.3,53.25,0.01,"[tp]",0,50:20:45:05,32.0,16d 6h ,211.8,0.81,144.4,51.984,-117.6,-42.336,55.1,96.5,-9.10,-3.28
,69582896,10/04/2018 09:39,13/04/2018 09:02,AUDCHF,Buy,0.01,0.00000,0.74900,0.74082,0.74900,0.0000,0.1000,81.8,6.07,0.00,"[tp]",0,02:23:23:25,92.0,2d 17h ,31.3,0.30,100.9,7.0630000000000015,-30.6,-2.1420000000000003,76.7,85.5,-19.10,-1.34
,69582886,10/04/2018 09:39,13/04/2018 04:13,AUDCHF,Buy,0.01,0.00000,0.74800,0.74084,0.74800,0.0000,0.1000,71.6,5.32,0.00,"[tp]",0,02:18:34:36,91.3,2d 12h ,31.3,0.41,75.1,5.257,-30.8,-2.156,70.9,96.7,-3.50,-0.25
,69582882,10/04/2018 09:38,12/04/2018 14:44,AUDCHF,Buy,0.01,0.00000,0.74700,0.74082,0.74700,0.0000,0.0800,61.8,4.59,0.00,"[tp]",0,02:05:05:31,89.2,1d 23h ,31.3,0.48,64.1,4.487,-30.6,-2.1420000000000003,67.7,97.6,-2.30,-0.16
,69582877,10/04/2018 09:38,12/04/2018 13:31,AUDCHF,Buy,0.01,0.00000,0.74600,0.74088,0.74600,0.0000,0.0800,51.2,3.83,0.00,"[tp]",0,02:03:52:43,88.8,1d 22h ,31.3,0.51,61.4,4.298,-31.2,-2.184,66.3,89.0,-10.20,-0.71
,69582875,10/04/2018 09:38,12/04/2018 12:21,AUDCHF,Buy,0.01,0.00000,0.74500,0.74088,0.74500,0.0000,0.0800,41.2,3.11,0.00,"[tp]",0,02:02:42:19,88.6,1d 20h ,31.3,0.70,44.4,3.108,-31.2,-2.184,58.7,95.8,-3.20,-0.22
,69644752,11/04/2018 17:47,12/04/2018 09:05,USDRUB,Sell,0.50,0.00000,63.00000,63.85500,63.00000,0.0000,-1.8000,85.5,478.38,0.09,"[tp]",0,00:15:17:39,100.0,15h 17m,64.313,0.01,149.813,841.9490599999999,0.0,0.0,100.0,57.1,-64.31,-361.44
,69582866,10/04/2018 09:38,11/04/2018 19:04,AUDCHF,Buy,0.01,0.00000,0.74400,0.74089,0.74400,0.0000,0.0200,31.1,2.30,0.00,"[tp]",0,01:09:25:17,82.6,1d 3h ,31.3,0.96,32.5,2.2750000000000004,-31.3,-2.1910000000000003,50.9,97.8,-1.40,-0.10
,69582859,10/04/2018 09:38,10/04/2018 18:55,AUDCHF,Buy,0.01,0.00000,0.74300,0.74086,0.74300,0.0000,0.0000,21.4,1.58,0.00,"[tp]",0,00:09:17:02,49.1,4h 33m,31.0,1.32,23.5,1.6450000000000002,-31.0,-2.1700000000000004,43.1,96.1,-2.10,-0.15
,69351054,02/04/2018 11:58,05/04/2018 10:11,GOLD,Sell,0.01,0.00000,1325.00000,1331.61000,1325.00000,0.0000,-0.0100,661.0,4.69,0.00,"[tp]",0,02:22:12:35,,,,,,,,,,,,
,68612300,14/02/2018 17:54,23/03/2018 08:40,GOLD,Sell,0.78,1342.00000,0.00000,1346.86000,1342.00000,0.0000,-41.8900,486.0,226.60,0.04,"from #68507284",0,36:14:45:21,,,,,,,,,,,,
,68507269,09/03/2018 12:14,21/03/2018 20:57,GOLD,Buy,0.01,0.00000,1330.00000,1319.96000,1330.00000,0.0000,-0.9100,1004.0,6.19,0.00,"[tp]",0,12:08:43:35,,,,,,,,,,,,
,68782610,16/03/2018 02:28,16/03/2018 11:25,GOLD,Buy,0.01,0.00000,1320.00000,1316.10000,1320.00000,0.0000,0.0000,390.0,2.79,0.00,"[tp]",0,00:08:56:10,,,,,,,,,,,,
,68612329,13/03/2018 06:59,16/03/2018 02:29,GOLD,Sell,0.01,0.00000,1310.00000,1318.91000,1316.13000,0.0000,0.0000,278.0,2.00,0.00,"",0,02:19:29:21,,,,,,,,,,,,
,68612578,13/03/2018 07:00,13/03/2018 14:30,GOLD,Sell,0.01,0.00000,1315.00000,1318.70000,1315.00000,0.0000,0.0000,370.0,2.66,0.00,"[tp]",0,00:07:30:07,,,,,,,,,,,,
,68385465,12/12/2017 11:35,13/03/2018 07:00,GOLD,Buy,0.01,1300.00000,0.00000,1244.56000,1318.43000,0.0000,-6.5900,7387.0,46.59,0.01,"from #68236702",0,90:19:24:27,,,,,,,,,,,,
,68507284,14/02/2018 17:54,13/03/2018 06:59,GOLD,Sell,0.02,1342.00000,0.00000,1346.86000,1319.31000,0.0000,-1.1100,2755.0,38.56,0.01,"from #68385487",0,26:13:04:30,,,,,,,,,,,,
,67871699,22/02/2018 09:09,13/03/2018 06:59,AUDCHF,Buy,1.00,0.00000,0.00000,0.73377,0.74602,0.0000,24.6000,122.5,954.84,0.17,"to #68612289",0,18:21:49:24,44.9,8d 11h ,124.8,0.65,141.5,1073.985,-91.8,-696.762,60.7,91.9,-19.00,-144.21
,68507262,09/03/2018 12:14,09/03/2018 18:53,GOLD,Buy,0.01,0.00000,1325.00000,1319.95000,1325.00000,0.0000,0.0000,505.0,3.64,0.00,"[tp]",0,00:06:39:17,,,,,,,,,,,,
,67118278,05/02/2018 12:18,09/03/2018 17:08,AUDCHF,Buy,0.01,0.00000,0.74500,0.73892,0.74500,0.0000,0.4800,60.8,5.09,0.00,"[tp]",0,32:04:49:40,6.6,2d 3h ,190.5,2.34,60.8,4.864,-142.2,-11.376,30.0,100.0,0.00,0.00
,68385487,14/02/2018 17:54,09/03/2018 12:14,GOLD,Sell,0.05,1342.00000,0.00000,1346.86000,1320.00000,0.0000,-2.7900,2686.0,94.46,0.02,"from #68236717",0,22:18:19:38,,,,,,,,,,,,
,67824430,21/02/2018 12:30,09/03/2018 08:09,AUDCHF,Buy,0.10,0.00000,0.74200,0.73644,0.74200,0.0000,2.7500,55.6,45.06,0.01,"[tp]",0,15:19:39:08,12.2,1d 22h ,124.8,2.05,57.7,43.852000000000004,-118.5,-90.06,32.7,98.8,-2.10,-1.60
